Pressure,Temperature,Salinity
45.772817025792,1.1529790045913577,35.19821548119436
0.7080671951957718,2.567908394266738,34.58515701562755
16.298502540393798,1.2107628430335535,35.18716442737657
37.58368301643792,2.2945109280511367,34.91232501391486
86.66590938037504,1.1543059429803744,35.238370161848735
96.52243303383108,2.9938259997944314,35.07765550087978
1.4789416277783185,2.9644687052178043,35.08737471028365
38.6245645844537,2.467760817127984,34.62204488304766
66.1793080340379,1.7629632796319115,34.804076173781695
52.38345746739138,1.9809881124603466,35.023274102914485
